sample_id	input_cram	input_crai
PCG149	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG149.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG149.cram.crai
PCG14901	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG14901.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG14901.cram.crai
PCG14902	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG14902.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG14902.cram.crai
PCG150	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG150.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG150.cram.crai
PCG15001	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF7KVDSXX_1_PCG15001.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF7KVDSXX_1_PCG15001.cram.crai
PCG1502	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF5G7DSXX_1_PCG1502.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF5G7DSXX_1_PCG1502.cram.crai
PCG151	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/H7G7YBBXX_3_PCG151.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/H7G7YBBXX_3_PCG151.cram.crai
PCG15101	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG15101.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG15101.cram.crai
PCG15102	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF7KVDSXX_1_PCG15102.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HF7KVDSXX_1_PCG15102.cram.crai
PCG152	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG152.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HCL5GDSXX_3_PCG152.cram.crai
PCG153	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HVTFWDSXX_2_PCG153.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HVTFWDSXX_2_PCG153.cram.crai
PCG154	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKG57BBXX_7_PCG154.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKG57BBXX_7_PCG154.cram.crai
PCG155	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG155.cram	/paella/CRAMPipeline/projects/Glucoma/batch10/crams/HKGLCBBXX_6_PCG155.cram.crai
PCG156	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG156.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG156.cram.crai
PCG157	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG157.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG157.cram.crai
PCG158	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG158.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG158.cram.crai
PCG159	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG159.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG159.cram.crai
PCG15901	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG15901.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG15901.cram.crai
PCG15902	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG15902.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG15902.cram.crai
PCG160	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG160.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG160.cram.crai
PCG161	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG161.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG161.cram.crai
PCG162	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG162.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG162.cram.crai
PCG16201	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16201.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16201.cram.crai
PCG16202	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16202.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16202.cram.crai
PCG163	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG163.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG163.cram.crai
PCG164	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG164.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG164.cram.crai
PCG16401	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16401.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16401.cram.crai
PCG16402	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16402.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PCG16402.cram.crai
PCG165	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG165.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HKGLCBBXX_6_PCG165.cram.crai
PCG16501	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16501.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16501.cram.crai
PCG16502	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16502.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16502.cram.crai
PCG166	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG166.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG166.cram.crai
PCG167	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PCG167.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PCG167.cram.crai
PCG168	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PCG168.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PCG168.cram.crai
PCG169	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG169.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG169.cram.crai
PCG16901	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16901.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16901.cram.crai
PCG16902	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16902.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG16902.cram.crai
PCG171	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG171.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG171.cram.crai
PCG172	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG172.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG172.cram.crai
PCG173	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG173.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG173.cram.crai
PCG17301	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG17301.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG17301.cram.crai
PCG17302	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG17302.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG17302.cram.crai
PCG174	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG174.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG174.cram.crai
PCG175	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG175.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG175.cram.crai
PCG176	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG176.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG176.cram.crai
PCG177	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG177.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG177.cram.crai
PCG178	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG178.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG178.cram.crai
PCG179	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HFCJFDSXX_3_PCG179.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HFCJFDSXX_3_PCG179.cram.crai
PCG180	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG180.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG180.cram.crai
PCG181	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG181.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG181.cram.crai
PCG182	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG182.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL7LDSXX_3_PCG182.cram.crai
PCG183	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG183.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG183.cram.crai
PCG18301	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG18301.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG18301.cram.crai
PCG18302	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG18302.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_2_PCG18302.cram.crai
PCG184	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG184.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_1_PCG184.cram.crai
PCG185	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185.cram.crai
PCG185_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185_1.cram.crai
PCG185_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG185_2.cram.crai
PCG186	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG186.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG186.cram.crai
PCG188	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188.cram.crai
PCG188_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188_1.cram.crai
PCG188_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG188_2.cram.crai
PCG190	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190.cram.crai
PCG190_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_1.cram.crai
PCG190_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_2.cram.crai
PCG190_3	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_3.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_3.cram.crai
PCG190_4	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_4.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_4.cram.crai
PCG190_5	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_5.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_5.cram.crai
PCG190_6	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_6.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG190_6.cram.crai
PCG190_7	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_7.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG190_7.cram.crai
PCG192	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG192.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG192.cram.crai
PCG192_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG192_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG192_1.cram.crai
PCG192_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG192_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG192_2.cram.crai
PCG193	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG193.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG193.cram.crai
PCG194	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HW5KWDSXX_1_PCG194.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HW5KWDSXX_1_PCG194.cram.crai
PCG194_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG194_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG194_1.cram.crai
PCG194_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG194_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG194_2.cram.crai
PCG196	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG196.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG196.cram.crai
PCG196_1	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG196_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTFWDSXX_2_PCG196_1.cram.crai
PCG196_2	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG196_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HVTHVDSXX_3_PCG196_2.cram.crai
PCG197	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HW5KWDSXX_1_PCG197.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HW5KWDSXX_1_PCG197.cram.crai
PCG199	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HWJGLDSXX_1_PCG199.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HWJGLDSXX_1_PCG199.cram.crai
PDS001	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PDS001.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PDS001.cram.crai
PDS002	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS002.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS002.cram.crai
PDS003	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS003.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS003.cram.crai
PDS00303	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PDS00303.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF7KVDSXX_1_PDS00303.cram.crai
PDS004	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS004.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS004.cram.crai
PDS005	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS005.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS005.cram.crai
PDS006	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS006.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS006.cram.crai
PDS007	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS007.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS007.cram.crai
PDS008	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS008.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS008.cram.crai
PDS009	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS009.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS009.cram.crai
PDS010	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF5G7DSXX_1_PDS010.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF5G7DSXX_1_PDS010.cram.crai
PDS011	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS011.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS011.cram.crai
PDS012	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS012.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS012.cram.crai
PDS013	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS013.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS013.cram.crai
PDS014	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS014.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS014.cram.crai
PDS015	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS015.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS015.cram.crai
PDS016	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS016.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS016.cram.crai
PDS017	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS017.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS017.cram.crai
PDS018	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS018.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS018.cram.crai
PDS019	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS019.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS019.cram.crai
PDS020	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS020.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS020.cram.crai
PDS021	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS021.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS021.cram.crai
PDS022	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF5G7DSXX_1_PDS022.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HF5G7DSXX_1_PDS022.cram.crai
PDS023	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS023.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS023.cram.crai
PDS024	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS024.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS024.cram.crai
PDS025	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS025.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS025.cram.crai
PDS026	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS026.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS026.cram.crai
PDS027	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS027.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS027.cram.crai
PDS028	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS028.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS028.cram.crai
PDS029	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS029.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS029.cram.crai
PDS030	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS030.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS030.cram.crai
PDS031	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS031.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS031.cram.crai
PDS032	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS032.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS032.cram.crai
PDS033	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS033.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS033.cram.crai
PDS034	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS034.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS034.cram.crai
PDS035	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS035.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS035.cram.crai
PDS036	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS036.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS036.cram.crai
PDS037	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS037.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS037.cram.crai
PDS038	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS038.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS038.cram.crai
PDS040	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS040.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS040.cram.crai
PDS041	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS041.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS041.cram.crai
PDS042	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS042.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS042.cram.crai
PDS043	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS043.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS043.cram.crai
PDS044	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS044.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS044.cram.crai
PDS045	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS045.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCCGLDSXX_2_PDS045.cram.crai
PDS046	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS046.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS046.cram.crai
PDS047	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS047.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS047.cram.crai
PDS048	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS048.cram	/paella/CRAMPipeline/projects/Glucoma/batch11/crams/HCL5GDSXX_3_PDS048.cram.crai
